ind	var	type	feature_posi	min_40	max_60	min_25	max_75	median	min_10	max_90	mean
P. palmiformis	meth_depth	intron	34	0.685897384615385	0.8	0.551852	0.861111166666667	0.75	0.21458325	0.95833325	0.6700504229162
P. palmiformis	meth_depth	intron	35	0.6793298625	0.78734634	0.5499999	0.856150833333333	0.744254	0.1694447	0.927381007142857	0.651665897110222
P. palmiformis	meth_depth	intron	36	0.673047653333333	0.753301567619048	0.49057525	0.8440385	0.73541675	0.2	0.95	0.645167543602746
P. palmiformis	meth_depth	intron	37	0.686839854545455	0.783486207407407	0.459722333333333	0.857375826086957	0.75	0.1700002	0.934487187179487	0.643428063172448
P. palmiformis	meth_depth	intron	38	0.66723836	0.777579416666667	0.502258338235294	0.83929925	0.733064713157895	0.16809545	0.916666666666667	0.639935818276531
P. palmiformis	meth_depth	intron	39	0.706882180952381	0.799963369230769	0.565189959615385	0.8671874375	0.75	0.23299994	0.941111033333333	0.669834618388295
P. palmiformis	meth_depth	intron	40	0.6347616	0.750519490909091	0.512721323529412	0.82321425	0.69709	0.191666666666667	0.9	0.627657689655947
P. palmiformis	meth_depth	intron	41	0.665449733333333	0.786254032727273	0.492857125	0.867676777777778	0.729166666666667	0.230555633333333	1	0.65602992389705
P. palmiformis	meth_depth	intron	42	0.666667	0.784285733333333	0.5	0.854464303571429	0.72916675	0.235119	1	0.652227799537129
P. palmiformis	meth_depth	intron	43	0.657407444444444	0.77708334375	0.425	0.834183714285714	0.746520230769231	0.181818	0.933333333333333	0.632609586604785
P. palmiformis	meth_depth	intron	44	0.63261901	0.77371428	0.3499999375	0.834375125	0.707738178571429	0.14542844	0.916720091666667	0.605050144668263
P. palmiformis	meth_depth	intron	45	0.670646414285714	0.783214285714286	0.487158194444444	0.83333325	0.724593285714286	0.232779515	0.915301015172414	0.646282101384871
P. palmiformis	meth_depth	intron	46	0.568412866666667	0.677894678701299	0.392592666666667	0.792347	0.631481333333333	0.1866668	0.8933334	0.577857918698444
P. palmiformis	meth_depth	intron	47	0.6776787	0.75	0.573512	0.817083350649351	0.722222333333333	0.25	0.930962991111111	0.651437482894972
P. palmiformis	meth_depth	intron	48	0.600396816666667	0.780498865306122	0.311996153846154	0.846037775471698	0.7247025	0.161905	0.9328572	0.608082044272382
P. palmiformis	meth_depth	intron	49	0.6283334	0.75	0.494047583333333	0.826838058823529	0.718398363636364	0.183094144	0.907828366666667	0.627832063068975
P. palmiformis	meth_depth	intron	50	0.66250005	0.783129250833333	0.44099561	0.837506125	0.702840181818182	0.1577778	0.912793037037037	0.61734260233913
P. palmiformis	meth_depth	intron	51	0.672068015686275	0.75952405	0.5	0.83400004	0.73139875	0.209896644	0.888889	0.630223079777106
P. palmiformis	meth_depth	intron	52	0.560816285714286	0.763947168421053	0.362244928571429	0.811174215909091	0.701389033333333	0.1410713	0.888692531034483	0.597454987463112
P. palmiformis	meth_depth	intron	53	0.68	0.742358219047619	0.5	0.824242545454545	0.707236958695652	0.316304840952381	0.91761909	0.652453117296448
P. palmiformis	meth_depth	intron	54	0.634449189915966	0.781110911111111	0.474479125	0.818989144607843	0.675690363636364	0.2999997	0.91533332	0.638155970066819
P. palmiformis	meth_depth	intron	55	0.67547615	0.79640288974359	0.597222	0.863636363636364	0.7333335	0.286854242424242	0.92067098	0.677379722733352
P. palmiformis	meth_depth	intron	56	0.631802255555556	0.7519468	0.434722	0.80704375	0.6819445	0.2272306	0.9529798	0.627406658494949
P. palmiformis	meth_depth	intron	57	0.61876985	0.75	0.5	0.8170455	0.720238071428571	0.305246314285714	0.8611905	0.637918283277596
P. palmiformis	meth_depth	intron	58	0.6765872	0.788492142857143	0.5927083125	0.829761660714286	0.745324296380091	0.2791665	0.894209967532468	0.668422200143571
P. palmiformis	meth_depth	intron	59	0.635486290909091	0.7490476	0.5055555	0.808796333333333	0.7	0.2999999	0.9499999	0.636271494831785
P. palmiformis	meth_depth	intron	60	0.66797645	0.772222133333333	0.609042005952381	0.819444520833333	0.7184525	0.330555266666667	0.885964044755245	0.675110252477815
P. palmiformis	meth_depth	intron	61	0.6666665	0.8	0.5160713	0.830026416666667	0.721666733333333	0.214965892857143	0.950757590909091	0.640482716230699
P. palmiformis	meth_depth	intron	62	0.646901171428572	0.789564917948718	0.571429	0.823941814814815	0.740740666666667	0.2999998	1	0.683266417720299
P. palmiformis	meth_depth	intron	63	0.58928575	0.7410715	0.300099166666667	0.774771272727273	0.7083335	0.225	1	0.607241276369688
P. palmiformis	meth_depth	intron	64	0.677732438095238	0.786666666666667	0.630291	0.8222222	0.7504764	0.221111133333333	1	0.685320659661551
P. palmiformis	meth_depth	intron	65	0.6034527	0.746812952432432	0.4333335	0.818723	0.714286	0.0285714	0.863871878571429	0.593781746294547
P. palmiformis	meth_depth	intron	66	0.660070733333333	0.78000000952381	0.425	0.8307291875	0.75	0.241005266666667	0.93666668	0.631299755357143
P. palmiformis	meth_depth	intron	67	0.71163284	0.801360571428571	0.34374975	0.86197915625	0.779220848484848	0.245158633333333	1	0.656522045936841
P. palmiformis	meth_depth	intron	68	0.5	0.6944446	0.3544046	0.760119071428571	0.614286	0.185	0.858052937777778	0.551169927718989
P. palmiformis	meth_depth	intron	69	0.55014075	0.7666668	0.44375	0.8051135	0.6955795	0.289047371428571	0.9055556	0.612740412896825
P. palmiformis	meth_depth	intron	70	0.5828572	0.692743525	0.5	0.7925	0.6473016	0.0571428000000001	0.966666666666667	0.594362435666667
P. palmiformis	meth_depth	intron	71	0.44	0.643181854545455	0.306597208333333	0.74574735	0.5375	0.142348443636364	0.87674608	0.524088005436921
P. palmiformis	meth_depth	intron	72	0.7416260875	0.821125330769231	0.520833333333333	0.875857860294118	0.798343717391304	0.345	1	0.709263710387202
P. palmiformis	meth_depth	intron	73	0.75904768	0.82	0.62913525	0.856527785714286	0.7863096	0.28833345	0.992611114285714	0.688316625793651
P. palmiformis	meth_depth	intron	74	0.6946034	0.758523846666667	0.511111	0.803337714285714	0.736587333333333	0.1936111	0.9457262	0.625231993253968
P. palmiformis	meth_depth	intron	75	0.394277733333333	0.721121083333333	0.23333325	0.832146814144737	0.556274708333333	0.0428571	0.942954545454546	0.526149516931533
P. palmiformis	meth_depth	intron	76	0.264713073793103	0.6241449	0.16701383125	0.7541666875	0.44035767112069	0.1076388775	0.795357225	0.448110260488506
P. palmiformis	meth_depth	intron	77	0.475	0.61587308	0.3368055	0.86160725	0.5277778	0.21852165	0.8839286	0.5624462625
P. palmiformis	meth_depth	intron	78	0.543594071428571	0.7346155	0.448398392857143	0.772939589285714	0.639104785714286	0.34027775	0.831069642857143	0.60348405952381
P. palmiformis	meth_depth	intron	79	0.355555333333333	0.5285715	0.317906677083333	0.7008928125	0.442063416666667	0.1526785625	0.7875	0.460747326388889
P. palmiformis	meth_depth	intron	80	0.721103909090909	0.7375	0.367775977272727	0.746875	0.729301954545455	0.1935185	0.8125	0.578440151515151
P. palmiformis	meth_depth	intron	81	0.756746018181818	0.848809618181818	0.447923233333333	0.866290789473684	0.836309545454545	0.16021577	0.925263147368421	0.653866116581226
P. palmiformis	meth_depth	intron	82	0.4934524	0.67250005	0.233631	0.681250125	0.666666666666667	0.0934524	0.77250009	0.482976238333333
P. palmiformis	meth_depth	intron	83	0.4400001	0.648518633333333	0.225	0.746296333333333	0.5833335	0.09	0.805491319047619	0.479916895238095
P. palmiformis	meth_depth	intron	84	0.8307541	0.89297626	0.777778	0.9333334	0.8660715	0.3111112	0.97333336	0.71543658
P. palmiformis	meth_depth	intron	85	0.3657144	0.510158833333333	0.2285715	0.589682583333333	0.457143	0.0914286	0.669206333333333	0.393121722222222
P. palmiformis	meth_depth	intron	86	0.35166665	0.527499975	0.21979165625	0.65937496875	0.4395833125	0.0879166625000001	0.7912499625	0.4395833125
P. palmiformis	meth_depth	intron	87	0.1714284	0.2571426	0.10714275	0.32142825	0.2142855	0.0428571	0.3857139	0.2142855
P. palmiformis	meth_depth	intron	88	0.0571428	0.0857142	0.03571425	0.10714275	0.0714285	0.0142857	0.1285713	0.0714285
P. palmiformis	meth_depth	intron	89	0.47784265	0.583398183333333	0.39240165625	0.656290489583333	0.5348033125	0.3069606625	0.729182795833333	0.520860326388889
P. palmiformis	meth_depth	intron	90	0.352381	0.4035715	0.313988125	0.441964375	0.37797625	0.27559525	0.48035725	0.37797625
P. palmiformis	meth_depth	intron	91	0.52	0.68	0.4	0.8	0.6	0.28	0.92	0.6
P. palmiformis	meth_depth	intron	92	0.445714054545455	0.501904581818182	0.403571159090909	0.544047477272727	0.473809318181818	0.361428263636364	0.586190372727273	0.473809318181818
P. palmiformis	meth_depth	intron	93	0.5000002	0.6666668	0.37500025	0.79166675	0.5833335	0.2500003	0.9166667	0.5833335
P. palmiformis	meth_depth	intron	94	0.1666666	0.2499999	0.104166625	0.312499875	0.20833325	0.04166665	0.37499985	0.20833325
P. palmiformis	meth_depth	intron	95	0.5000002	0.6250001	0.37500025	0.6875	0.5833335	0.2500003	0.7499999	0.513889
P. palmiformis	meth_depth	intron	96	0.4	0.6	0.25	0.75	0.5	0.1	0.9	0.5
P. palmiformis	meth_depth	intron	97	0.626666742857143	0.726666742857143	0.504166714285714	0.754166714285714	0.708333428571429	0.381666685714286	0.781666685714286	0.60277780952381
P. palmiformis	meth_depth	intron	98	0.421656	0.5549894	0.263535	0.5968685	0.52707	0.105414	0.6387476	0.397912333333333
P. palmiformis	meth_depth	intron	99	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857
P. palmiformis	meth_depth	intron	100	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333
P. palmiformis	meth_depth	intron	101	0.47	0.58	0.3875	0.6625	0.525	0.305	0.745	0.525
P. palmiformis	meth_depth	intron	102	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	103	0.25454546	0.33636364	0.193181825	0.397727275	0.29545455	0.13181819	0.45909091	0.29545455
P. palmiformis	meth_depth	intron	104	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
P. palmiformis	meth_depth	intron	105	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875
P. palmiformis	meth_depth	intron	106	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	107	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	108	0.2333334	0.2666666	0.2083335	0.2916665	0.25	0.1833336	0.3166664	0.25
P. palmiformis	meth_depth	intron	109	0.136904666666667	0.136904666666667	0.136904666666667	0.136904666666667	0.136904666666667	0.136904666666667	0.136904666666667	0.136904666666667
P. palmiformis	meth_depth	intron	110	0.4857142	0.6571428	0.35714275	0.78571425	0.5714285	0.2285713	0.9142857	0.5714285
P. palmiformis	meth_depth	intron	111	0.375	0.5625	0.234375	0.703125	0.46875	0.0937500000000001	0.84375	0.46875
P. palmiformis	meth_depth	intron	112	0.2857142	0.3571428	0.23214275	0.41071425	0.3214285	0.1785713	0.4642857	0.3214285
P. palmiformis	meth_depth	intron	113	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	114	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	115	0.152778	0.152778	0.152778	0.152778	0.152778	0.152778	0.152778	0.152778
P. palmiformis	meth_depth	intron	116	0.1964285	0.1964285	0.1964285	0.1964285	0.1964285	0.1964285	0.1964285	0.1964285
P. palmiformis	meth_depth	intron	117	0.4166665	0.4166665	0.4166665	0.4166665	0.4166665	0.4166665	0.4166665	0.4166665
P. palmiformis	meth_depth	intron	118	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	119	0.9000001	0.9333334	0.875000125	0.958333375	0.91666675	0.85000015	0.98333335	0.91666675
P. palmiformis	meth_depth	intron	123	1	1	1	1	1	1	1	1
P. palmiformis	meth_depth	intron	125	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	126	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	130	0	0	0	0	0	0	0	0
P. palmiformis	meth_depth	intron	132	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
P. palmiformis	meth_depth	intron	133	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
P. palmiformis	meth_depth	intron	134	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
P. palmiformis	meth_depth	intron	135	0.428571	0.428571	0.428571	0.428571	0.428571	0.428571	0.428571	0.428571
P. palmiformis	meth_depth	intron	138	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667	0.666667
P. palmiformis	meth_depth	intron	139	0.6666665	0.6666665	0.6666665	0.6666665	0.6666665	0.6666665	0.6666665	0.6666665
P. palmiformis	meth_depth	intron	141	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
P. palmiformis	meth_depth	intron	142	0.6726191	0.6726191	0.6726191	0.6726191	0.6726191	0.6726191	0.6726191	0.6726191
P. palmiformis	meth_depth	intron	143	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
P. palmiformis	meth_depth	intron	145	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
P. palmiformis	meth_depth	intron	147	0.857143	0.857143	0.857143	0.857143	0.857143	0.857143	0.857143	0.857143
P. palmiformis	meth_depth	intron	148	0.367195777777778	0.367195777777778	0.367195777777778	0.367195777777778	0.367195777777778	0.367195777777778	0.367195777777778	0.367195777777778
P. palmiformis	meth_depth	intron	153	0.7333335	0.7333335	0.7333335	0.7333335	0.7333335	0.7333335	0.7333335	0.7333335
P. palmiformis	meth_depth	intron	155	0.61666675	0.61666675	0.61666675	0.61666675	0.61666675	0.61666675	0.61666675	0.61666675
P. palmiformis	meth_depth	intron	157	0.769557857142857	0.769557857142857	0.769557857142857	0.769557857142857	0.769557857142857	0.769557857142857	0.769557857142857	0.769557857142857
P. palmiformis	meth_depth	intron	161	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
P. palmiformis	meth_depth	intron	163	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85
P. palmiformis	meth_depth	intron	165	1	1	1	1	1	1	1	1
P. palmiformis	meth_depth	intron	167	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333
P. palmiformis	meth_depth	intron	169	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
P. palmiformis	meth_freq	exon	1	0.042685712	0.0904761666666667	0.012987	0.169775166666667	0.0625	0	0.75	0.185285688021676
P. palmiformis	meth_freq	exon	2	0.1	0.512083337499998	0.0416666443850267	0.8	0.2	0	0.944444333333333	0.396490591543426
P. palmiformis	meth_freq	exon	3	0.166666605	0.6842858	0.0555555	0.847222333333333	0.5	0	1	0.460954232581013
P. palmiformis	meth_freq	exon	4	0.2666665	0.75	0.0694444444444444	0.873016	0.6	0	1	0.50106116101935
P. palmiformis	meth_freq	exon	5	0.4	0.770833475	0.081920305	0.875	0.6666665	0	1	0.524027873520875
P. palmiformis	meth_freq	exon	6	0.5	0.790476333333333	0.1	0.888888666666667	0.682936666666667	0	1	0.547056569266928
P. palmiformis	meth_freq	exon	7	0.580000100000001	0.8	0.1220436	0.895191737012987	0.7178572	0.00727931640316206	1	0.569624429479852
P. palmiformis	meth_freq	exon	8	0.6	0.8055555	0.125	0.896286857142857	0.7333334	0	1	0.577861664861871
P. palmiformis	meth_freq	exon	9	0.6460497	0.8285715	0.166666648809524	0.911011983333333	0.75	0	1	0.597353378787132
P. palmiformis	meth_freq	exon	10	0.64999998	0.833333	0.166666875	0.907721541666667	0.75	0.0048888840000001	1	0.602367324897059
P. palmiformis	meth_freq	exon	11	0.6666665	0.82857158	0.220486166666667	0.904761964285714	0.75	0.0204081428571429	1	0.60947891093096
P. palmiformis	meth_freq	exon	12	0.666667	0.830201647058824	0.23875	0.9002315	0.75	0.0127564307692308	1	0.612847072153859
P. palmiformis	meth_freq	exon	13	0.666667	0.833333	0.2569445	0.909861125	0.75	0.0237534823529412	1	0.617295523885099
P. palmiformis	meth_freq	exon	14	0.70345245	0.83333336	0.3333330625	0.9166665	0.777777708333333	0.03125	1	0.634621742000629
P. palmiformis	meth_freq	exon	15	0.6744445	0.833333	0.375	0.904903714285714	0.761905	0.0352857	1	0.632710136015598
P. palmiformis	meth_freq	exon	16	0.666667	0.833333	0.333333	0.907569113636364	0.76527775	0.0242241379310345	1	0.628874296833527
P. palmiformis	meth_freq	exon	17	0.666667	0.833333	0.3944445	0.911476805429864	0.7690476	0.0395480169491525	1	0.636427695874237
P. palmiformis	meth_freq	exon	18	0.666667	0.833333333333333	0.388889	0.9166665	0.777777777777778	0.0333334	1	0.638043905478755
P. palmiformis	meth_freq	exon	19	0.71	0.8333335	0.4	0.916666666666667	0.785856035714286	0.0488095	1	0.646577101909092
P. palmiformis	meth_freq	exon	20	0.66875	0.833333333333333	0.3333335	0.91666675	0.755555666666667	0.0384615	1	0.635975379459022
P. palmiformis	meth_freq	exon	21	0.714286	0.8333334	0.5	0.904762	0.783950666666667	0.0486110833333333	1	0.652741627274588
P. palmiformis	meth_freq	exon	22	0.680357142857143	0.82681824	0.4	0.9	0.764556625	0.0384615384615385	1	0.636352833207022
P. palmiformis	meth_freq	exon	23	0.666667	0.822222333333333	0.355555333333333	0.896428583333333	0.75	0.0333333333333333	1	0.62536954698479
P. palmiformis	meth_freq	exon	24	0.71396826031746	0.8333335	0.456250125	0.9166665	0.778684845238095	0.0524153056149733	1	0.655536321078048
P. palmiformis	meth_freq	exon	25	0.7083334	0.8435927	0.494990104166667	0.9207143	0.8	0.0333334	1	0.655780554039478
P. palmiformis	meth_freq	exon	26	0.666667	0.80059525	0.394097104166667	0.897108821428571	0.75	0.0416231016260163	1	0.628164977900822
P. palmiformis	meth_freq	exon	27	0.6894445	0.826302883333333	0.468055533333333	0.9	0.777777666666667	0.041666675	1	0.646565590160369
P. palmiformis	meth_freq	exon	28	0.7142855	0.8444445	0.488222180147059	0.916666666666667	0.792658875	0.0401785416666667	1	0.65583126537585
P. palmiformis	meth_freq	exon	29	0.666667	0.824973633333333	0.5	0.896607175	0.75	0.05	1	0.647048792832723
P. palmiformis	meth_freq	exon	30	0.688889	0.8112143	0.4627975	0.924754589285714	0.75	0.0492857	1	0.647283556650462
P. palmiformis	meth_freq	exon	31	0.666667	0.824629644444444	0.5	0.905134	0.750000083333333	0.03670373	1	0.648102690566515
P. palmiformis	meth_freq	exon	32	0.70136127	0.833333366666667	0.4	0.888889	0.777778	0.041969696969697	1	0.642826298708642
P. palmiformis	meth_freq	exon	33	0.683333333333333	0.810119085714286	0.3875	0.885353535353535	0.75	0.0286463421383648	1	0.629941192769576
P. palmiformis	meth_freq	exon	34	0.6745239	0.833333	0.428571	0.909091	0.75	0.04166675	1	0.637228197659073
P. palmiformis	meth_freq	exon	35	0.710379033333334	0.82960315	0.42261875	0.909722166666667	0.75	0.0257143238095238	1	0.641762891295309
P. palmiformis	meth_freq	exon	36	0.69377784	0.833333471428572	0.5	0.913749975	0.75	0.0422619	1	0.658809495909302
P. palmiformis	meth_freq	exon	37	0.706	0.8118723	0.488095166666667	0.9	0.769768333333333	0.0239682486111111	1	0.644203862601741
P. palmiformis	meth_freq	exon	38	0.6875	0.853787882857143	0.454464375	0.933333270833333	0.775793619047619	0.0625	1	0.647708027010973
P. palmiformis	meth_freq	exon	39	0.7350795	0.86555564	0.5	0.936309514285714	0.830555416666667	0.06708335	1	0.681495850422953
P. palmiformis	meth_freq	exon	40	0.6680955	0.8333332	0.340773833333333	0.8914286	0.766234	0	1	0.625022992272448
P. palmiformis	meth_freq	exon	41	0.694409177777778	0.831111066666667	0.359523625	0.882249711538462	0.7811905	0.0434524095238095	1	0.635572051234593
P. palmiformis	meth_freq	exon	42	0.666667	0.833333	0.388888916666667	0.912824681818182	0.7333336	0.025641	1	0.627728884501494
P. palmiformis	meth_freq	exon	43	0.625	0.8125	0.333333333333333	0.916666666666667	0.7680953	0	1	0.613103774000708
P. palmiformis	meth_freq	exon	44	0.604444466666667	0.81162699047619	0.270833375	0.888889	0.728447892857143	0	1	0.600692622716528
P. palmiformis	meth_freq	exon	45	0.6533336	0.7914286	0.166666833333333	0.88253975	0.7083335	0.01	0.99111112	0.591319652039197
P. palmiformis	meth_freq	exon	46	0.621062393406593	0.754060975	0.2142855	0.85	0.690476333333333	0.0466667	0.929333293333333	0.570342775653798
P. palmiformis	meth_freq	exon	47	0.717460233333333	0.849999933333333	0.333333	0.902409345238095	0.777778	0.0326984685714286	1	0.637753563710874
P. palmiformis	meth_freq	exon	48	0.625396966666667	0.75	0.255952357142857	0.834995041666667	0.6966668	0	0.9666667	0.585879330629076
P. palmiformis	meth_freq	exon	49	0.685238133333333	0.812346819047619	0.324999833333333	0.911904678571429	0.75	0.0367346571428572	1	0.616621596759907
P. palmiformis	meth_freq	exon	50	0.703412666666667	0.833333066666667	0.333333	0.897435923076923	0.75	0.0288889466666667	1	0.626270969826292
P. palmiformis	meth_freq	exon	51	0.666667	0.828095166071429	0.166667	0.9	0.75	0.0143288135746606	0.987878763636364	0.60215461474396
P. palmiformis	meth_freq	exon	52	0.5833335	0.7816668	0.197916791666667	0.872916625	0.704591839285714	0.03863016875	0.938804946153846	0.576036694311023
P. palmiformis	meth_freq	exon	53	0.666666566666667	0.780333546031746	0.5044195	0.876190485714286	0.7333334	0.0758663714285714	1	0.640111071187477
P. palmiformis	meth_freq	exon	54	0.63099216	0.77079368	0.2395833125	0.869196460714286	0.725	0.0229285785714286	0.99071428	0.596136728437974
P. palmiformis	meth_freq	exon	55	0.65666665	0.799305625	0.5	0.859259166666667	0.769387857142857	0.0780676328502415	0.948915366666667	0.619051585764821
P. palmiformis	meth_freq	exon	56	0.66666692	0.8283332	0.483333333333333	0.9511905	0.75	0.0723413	1	0.647721867074822
P. palmiformis	meth_freq	exon	57	0.721944566666667	0.836250125	0.595238	0.88690475	0.8125	0.07490846	0.990909090909091	0.673781292284979
P. palmiformis	meth_freq	exon	58	0.644444333333333	0.798412714285714	0.3571425	0.866059059027778	0.6909015	0.0765873333333333	0.9	0.595910398248792
P. palmiformis	meth_freq	exon	59	0.6657144	0.836507978571429	0.451388916666667	0.9	0.75	0.0375	1	0.645137958369488
P. palmiformis	meth_freq	exon	60	0.7	0.75	0.537500041666667	0.8544975	0.7208335	0.1166667	0.941296272222222	0.648784839058789
P. palmiformis	meth_freq	exon	61	0.504761666666667	0.755555666666667	0.37152775	0.847222375	0.7300927	0.0337662272727273	0.92991075	0.593259811609147
P. palmiformis	meth_freq	exon	62	0.66666676	0.7895833	0.5	0.885714333333333	0.722222166666667	0.0818487176470588	1	0.646283692686804
P. palmiformis	meth_freq	exon	63	0.7348485	0.7916665	0.399999833333333	0.90178575	0.75	0.00641025833333333	0.966666666666667	0.633208306105991
P. palmiformis	meth_freq	exon	64	0.61333328	0.7214546	0.5	0.839762	0.675	0.0749749157894737	0.912499866666667	0.585666688090232
P. palmiformis	meth_freq	exon	65	0.642063514285714	0.831666666666667	0.484375	0.8707793	0.6875	0.0384391285714286	0.941269752380952	0.618706429904845
P. palmiformis	meth_freq	exon	66	0.4366667	0.78533336	0.25	0.863888833333333	0.75	0	0.955555466666667	0.554746180651341
P. palmiformis	meth_freq	exon	67	0.49	0.8520001	0.23333325	0.9444445	0.662500083333333	0	1	0.587231490781441
P. palmiformis	meth_freq	exon	68	0.5166666	0.809629666666667	0.15460855	0.8725	0.705555666666667	0.0565476571428571	1	0.565579712698413
P. palmiformis	meth_freq	exon	69	0.4324999	0.72300002	0.249354295454545	0.916666625	0.62500025	0.12095235	1	0.577895232591651
P. palmiformis	meth_freq	exon	70	0.628968333333333	0.823888933333333	0.333333333333333	0.888889	0.666667	0.00606061818181819	0.9380952	0.598962204064491
P. palmiformis	meth_freq	exon	71	0.5476192	0.7666668	0.190476	0.874999933333333	0.6726191875	0.0338392857142857	1	0.572480463536337
P. palmiformis	meth_freq	exon	72	0.4938095	0.7793653	0.4416665625	0.8845148125	0.742361083333333	0.0333333	0.969242413636364	0.610158936531986
P. palmiformis	meth_freq	exon	73	0.77538107	0.840476219047619	0.622938814814815	0.8650795	0.810000066666667	0.202032625925926	0.966603172	0.676350822120811
P. palmiformis	meth_freq	exon	74	0.73190485	0.786666666666667	0.5444049	0.891208807692308	0.756547645833333	0.115384615384615	1	0.652306196955128
P. palmiformis	meth_freq	exon	75	0.646032	0.742857142857143	0.317376408653846	0.808531791666667	0.690476357142857	0.03681315	0.906825333333333	0.566426864207221
P. palmiformis	meth_freq	exon	76	0.3990476	0.6883332	0.0428691363636364	0.83125	0.576785625	0.0200336818181818	1	0.500601224431818
P. palmiformis	meth_freq	exon	77	0.4533334	0.7580089	0	0.888571525	0.646969875	0	0.93800002	0.51079010625
P. palmiformis	meth_freq	exon	78	0.6	0.739583375	0.172727318181818	0.74739584375	0.6697916875	0.0151515454545455	0.854166625	0.513036619318182
P. palmiformis	meth_freq	exon	79	0.644444666666667	0.962963	0.193578666666667	0.99074075	0.803703833333333	0.021645	1	0.608449611111111
P. palmiformis	meth_freq	exon	80	0.633333333333333	0.75	0.188904773333333	0.84430809375	0.691666666666667	0.03553246	0.9378720625	0.555023729722222
P. palmiformis	meth_freq	exon	81	0.3020832	0.4333332	0.171875	0.616666625	0.333333	0.0375	0.81333331	0.40624995
P. palmiformis	meth_freq	exon	82	0.499047577142857	0.79904759047619	0.0833333	0.833333333333333	0.776190428571429	0.06213332	0.866666733333333	0.525949212380952
P. palmiformis	meth_freq	exon	83	0.473015826262626	0.728571381818182	0.111111111111111	0.75	0.714285636363636	0.110873015873016	0.8000001	0.503888906637807
P. palmiformis	meth_freq	exon	84	0.65457146	0.77083345	0.5114284	0.802083375	0.750000166666667	0.22679356	0.856547635714286	0.598681216904762
P. palmiformis	meth_freq	exon	85	0.5547006	0.73038244	0.351375375	0.790579975	0.69025075	0.14805015	0.85077751	0.531219983333333
P. palmiformis	meth_freq	exon	86	0.2000001	0.30000015	0.1250000625	0.3750001875	0.250000125	0.050000025	0.450000225	0.250000125
P. palmiformis	meth_freq	exon	87	0.2	0.3	0.125	0.375	0.25	0.05	0.45	0.25
P. palmiformis	meth_freq	exon	88	0.354761771428571	0.514285514285714	0.235118964285714	0.633928321428571	0.434523642857143	0.115476157142857	0.753571128571428	0.434523642857143
P. palmiformis	meth_freq	exon	89	0.6857144	0.8657144	0.4285715	0.8785715	0.857143	0.1714286	0.8914286	0.585714333333333
P. palmiformis	meth_freq	exon	90	0.4	0.6	0.25	0.75	0.5	0.1	0.9	0.5
P. palmiformis	meth_freq	exon	91	0.0571428571428571	0.0857142857142857	0.0357142857142857	0.107142857142857	0.0714285714285714	0.0142857142857143	0.128571428571429	0.0714285714285714
P. palmiformis	meth_freq	exon	92	0.4041666	0.5749999	0.276041625	0.703124875	0.48958325	0.14791665	0.83124985	0.48958325
P. palmiformis	meth_freq	exon	93	0.28	0.42	0.175	0.525	0.35	0.0700000000000001	0.63	0.35
P. palmiformis	meth_freq	exon	94	0.427857142857143	0.618571428571429	0.284821428571429	0.761607142857143	0.523214285714286	0.141785714285714	0.904642857142857	0.523214285714286
P. palmiformis	meth_freq	exon	95	0.623892434782609	0.804762	0.425802336956522	0.87797625	0.7559525	0.227712239130435	0.9511905	0.617201557971015
P. palmiformis	meth_freq	exon	96	0.39111108	0.527407386666667	0.28888885	0.629629616666667	0.459259233333333	0.18666662	0.731851846666667	0.459259233333333
P. palmiformis	meth_freq	exon	97	0.370600452173913	0.5242425	0.247929630434783	0.63203475	0.452381	0.125258808695652	0.739827	0.435849253623188
P. palmiformis	meth_freq	exon	98	0.0666668	0.2000002	0.04166675	0.37500025	0.0833335	0.0166667	0.5500003	0.250000166666667
P. palmiformis	meth_freq	exon	99	0	0	0	0	0	0	0	0
