mean_binary_idx	mRNA
00	augustus-ctg1007_pilon-processed-gene-1.7-mRNA-1
00	augustus-ctg1007_pilon-processed-gene-1.8-mRNA-1
00	augustus-ctg1007_pilon-processed-gene-1.9-mRNA-1
00	augustus-ctg1008_pilon-processed-gene-0.13-mRNA-1
00	augustus-ctg1008_pilon-processed-gene-1.12-mRNA-1
00	augustus-ctg1009_pilon-processed-gene-1.6-mRNA-1
00	augustus-ctg1009_pilon-processed-gene-1.8-mRNA-1
01	augustus-ctg101_pilon-processed-gene-0.19-mRNA-1
11	augustus-ctg101_pilon-processed-gene-0.20-mRNA-1
01	augustus-ctg101_pilon-processed-gene-0.24-mRNA-1
00	augustus-ctg101_pilon-processed-gene-0.25-mRNA-1
01	augustus-ctg101_pilon-processed-gene-1.19-mRNA-1
00	augustus-ctg101_pilon-processed-gene-1.7-mRNA-1
01	augustus-ctg101_pilon-processed-gene-2.93-mRNA-1
11	augustus-ctg101_pilon-processed-gene-2.94-mRNA-1
01	augustus-ctg101_pilon-processed-gene-2.96-mRNA-1
01	augustus-ctg101_pilon-processed-gene-3.21-mRNA-1
01	augustus-ctg101_pilon-processed-gene-3.28-mRNA-1
00	augustus-ctg101_pilon-processed-gene-3.31-mRNA-1
01	augustus-ctg101_pilon-processed-gene-4.11-mRNA-1
00	augustus-ctg101_pilon-processed-gene-4.14-mRNA-1
00	augustus-ctg101_pilon-processed-gene-4.16-mRNA-1
01	augustus-ctg101_pilon-processed-gene-5.46-mRNA-1
00	augustus-ctg101_pilon-processed-gene-5.61-mRNA-1
00	augustus-ctg101_pilon-processed-gene-5.67-mRNA-1
11	augustus-ctg1010_pilon-processed-gene-0.85-mRNA-1
01	augustus-ctg1010_pilon-processed-gene-0.92-mRNA-1
01	augustus-ctg1010_pilon-processed-gene-0.94-mRNA-1
11	augustus-ctg1010_pilon-processed-gene-0.99-mRNA-1
00	augustus-ctg1011_pilon-processed-gene-0.11-mRNA-1
00	augustus-ctg1011_pilon-processed-gene-0.12-mRNA-1
00	augustus-ctg1011_pilon-processed-gene-0.13-mRNA-1
00	augustus-ctg1011_pilon-processed-gene-0.14-mRNA-1
01	augustus-ctg1011_pilon-processed-gene-0.9-mRNA-1
00	augustus-ctg1012_pilon-processed-gene-0.26-mRNA-1
00	augustus-ctg1012_pilon-processed-gene-0.27-mRNA-1
00	augustus-ctg1014_pilon-processed-gene-0.12-mRNA-1
00	augustus-ctg1015_pilon-processed-gene-0.14-mRNA-1
00	augustus-ctg1016_pilon-processed-gene-0.3-mRNA-1
00	augustus-ctg1016_pilon-processed-gene-0.7-mRNA-1
00	augustus-ctg1016_pilon-processed-gene-0.9-mRNA-1
11	augustus-ctg1017_pilon-processed-gene-0.1-mRNA-1
00	augustus-ctg1017_pilon-processed-gene-0.3-mRNA-1
00	augustus-ctg1017_pilon-processed-gene-0.4-mRNA-1
01	augustus-ctg102_pilon-processed-gene-0.42-mRNA-1
00	augustus-ctg102_pilon-processed-gene-0.43-mRNA-1
00	augustus-ctg102_pilon-processed-gene-1.22-mRNA-1
01	augustus-ctg102_pilon-processed-gene-1.26-mRNA-1
10	augustus-ctg102_pilon-processed-gene-2.74-mRNA-1
01	augustus-ctg102_pilon-processed-gene-2.81-mRNA-1
01	augustus-ctg102_pilon-processed-gene-2.90-mRNA-1
01	augustus-ctg102_pilon-processed-gene-3.2-mRNA-1
01	augustus-ctg102_pilon-processed-gene-3.3-mRNA-1
00	augustus-ctg102_pilon-processed-gene-3.4-mRNA-1
00	augustus-ctg102_pilon-processed-gene-4.62-mRNA-1
00	augustus-ctg102_pilon-processed-gene-4.63-mRNA-1
00	augustus-ctg102_pilon-processed-gene-5.40-mRNA-1
01	augustus-ctg102_pilon-processed-gene-7.5-mRNA-1
01	augustus-ctg102_pilon-processed-gene-8.1-mRNA-1
01	augustus-ctg102_pilon-processed-gene-8.2-mRNA-1
01	augustus-ctg102_pilon-processed-gene-8.8-mRNA-1
00	augustus-ctg102_pilon-processed-gene-9.70-mRNA-1
00	augustus-ctg102_pilon-processed-gene-9.71-mRNA-1
00	augustus-ctg102_pilon-processed-gene-9.77-mRNA-1
00	augustus-ctg102_pilon-processed-gene-9.78-mRNA-1
00	augustus-ctg102_pilon-processed-gene-9.93-mRNA-1
NA0	augustus-ctg102_pilon-processed-gene-9.94-mRNA-1
01	augustus-ctg1020_pilon-processed-gene-0.19-mRNA-1
00	augustus-ctg1020_pilon-processed-gene-0.20-mRNA-1
00	augustus-ctg1023_pilon-processed-gene-1.1-mRNA-1
00	augustus-ctg1023_pilon-processed-gene-2.76-mRNA-1
00	augustus-ctg1023_pilon-processed-gene-2.77-mRNA-1
00	augustus-ctg1024_pilon-processed-gene-0.3-mRNA-1
00	augustus-ctg1025_pilon-processed-gene-1.16-mRNA-1
00	augustus-ctg1025_pilon-processed-gene-1.20-mRNA-1
10	augustus-ctg1026_pilon-processed-gene-0.11-mRNA-1
00	augustus-ctg1026_pilon-processed-gene-0.4-mRNA-1
01	augustus-ctg1026_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1027_pilon-processed-gene-0.79-mRNA-1
00	augustus-ctg1027_pilon-processed-gene-0.82-mRNA-1
01	augustus-ctg1027_pilon-processed-gene-1.18-mRNA-1
00	augustus-ctg1027_pilon-processed-gene-1.19-mRNA-1
00	augustus-ctg1027_pilon-processed-gene-1.22-mRNA-1
NA0	augustus-ctg1027_pilon-processed-gene-1.27-mRNA-1
00	augustus-ctg103_pilon-processed-gene-0.3-mRNA-1
01	augustus-ctg103_pilon-processed-gene-0.5-mRNA-1
01	augustus-ctg103_pilon-processed-gene-1.17-mRNA-1
00	augustus-ctg103_pilon-processed-gene-2.5-mRNA-1
00	augustus-ctg103_pilon-processed-gene-4.48-mRNA-1
00	augustus-ctg103_pilon-processed-gene-5.18-mRNA-1
00	augustus-ctg103_pilon-processed-gene-5.30-mRNA-1
00	augustus-ctg1030_pilon-processed-gene-0.0-mRNA-1
00	augustus-ctg1030_pilon-processed-gene-0.1-mRNA-1
00	augustus-ctg1031_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1031_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1032_pilon-processed-gene-0.9-mRNA-1
00	augustus-ctg1034_pilon-processed-gene-0.14-mRNA-1
00	augustus-ctg1034_pilon-processed-gene-0.15-mRNA-1
00	augustus-ctg1034_pilon-processed-gene-0.17-mRNA-1
00	augustus-ctg1034_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1035_pilon-processed-gene-0.4-mRNA-1
01	augustus-ctg1035_pilon-processed-gene-1.16-mRNA-1
01	augustus-ctg1035_pilon-processed-gene-1.17-mRNA-1
00	augustus-ctg1035_pilon-processed-gene-1.19-mRNA-1
11	augustus-ctg1035_pilon-processed-gene-1.30-mRNA-1
00	augustus-ctg1035_pilon-processed-gene-1.33-mRNA-1
00	augustus-ctg1035_pilon-processed-gene-1.37-mRNA-1
01	augustus-ctg1036_pilon-processed-gene-0.17-mRNA-1
01	augustus-ctg1036_pilon-processed-gene-0.6-mRNA-1
01	augustus-ctg1037_pilon-processed-gene-0.31-mRNA-1
00	augustus-ctg104_pilon-processed-gene-0.12-mRNA-1
11	augustus-ctg104_pilon-processed-gene-0.17-mRNA-1
00	augustus-ctg104_pilon-processed-gene-1.23-mRNA-1
00	augustus-ctg104_pilon-processed-gene-1.24-mRNA-1
01	augustus-ctg104_pilon-processed-gene-2.45-mRNA-1
00	augustus-ctg104_pilon-processed-gene-2.46-mRNA-1
00	augustus-ctg104_pilon-processed-gene-2.50-mRNA-1
00	augustus-ctg104_pilon-processed-gene-3.69-mRNA-1
11	augustus-ctg104_pilon-processed-gene-3.74-mRNA-1
01	augustus-ctg104_pilon-processed-gene-5.69-mRNA-1
00	augustus-ctg104_pilon-processed-gene-5.80-mRNA-1
00	augustus-ctg1040_pilon-processed-gene-0.18-mRNA-1
00	augustus-ctg1040_pilon-processed-gene-0.28-mRNA-1
11	augustus-ctg1040_pilon-processed-gene-0.29-mRNA-1
00	augustus-ctg1040_pilon-processed-gene-0.31-mRNA-1
00	augustus-ctg1041_pilon-processed-gene-0.19-mRNA-1
00	augustus-ctg1042_pilon-processed-gene-0.7-mRNA-1
00	augustus-ctg1043_pilon-processed-gene-0.11-mRNA-1
00	augustus-ctg1043_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1043_pilon-processed-gene-0.7-mRNA-1
11	augustus-ctg1045_pilon-processed-gene-0.17-mRNA-1
11	augustus-ctg1045_pilon-processed-gene-0.6-mRNA-1
01	augustus-ctg1046_pilon-processed-gene-0.33-mRNA-1
00	augustus-ctg1046_pilon-processed-gene-0.41-mRNA-1
01	augustus-ctg1047_pilon-processed-gene-0.5-mRNA-1
11	augustus-ctg1047_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1048_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1048_pilon-processed-gene-0.4-mRNA-1
00	augustus-ctg1048_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1048_pilon-processed-gene-0.7-mRNA-1
00	augustus-ctg1049_pilon-processed-gene-0.87-mRNA-1
11	augustus-ctg1049_pilon-processed-gene-0.92-mRNA-1
NA1	augustus-ctg105_pilon-processed-gene-0.31-mRNA-1
00	augustus-ctg105_pilon-processed-gene-3.0-mRNA-1
00	augustus-ctg105_pilon-processed-gene-4.43-mRNA-1
00	augustus-ctg105_pilon-processed-gene-5.12-mRNA-1
00	augustus-ctg105_pilon-processed-gene-5.13-mRNA-1
00	augustus-ctg105_pilon-processed-gene-5.15-mRNA-1
00	augustus-ctg105_pilon-processed-gene-5.16-mRNA-1
01	augustus-ctg105_pilon-processed-gene-5.17-mRNA-1
00	augustus-ctg105_pilon-processed-gene-5.29-mRNA-1
00	augustus-ctg1050_pilon-processed-gene-0.33-mRNA-1
00	augustus-ctg1050_pilon-processed-gene-0.4-mRNA-1
00	augustus-ctg1050_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1051_pilon-processed-gene-0.42-mRNA-1
01	augustus-ctg1053_pilon-processed-gene-0.1-mRNA-1
00	augustus-ctg1053_pilon-processed-gene-1.0-mRNA-1
11	augustus-ctg1053_pilon-processed-gene-1.10-mRNA-1
00	augustus-ctg1053_pilon-processed-gene-1.26-mRNA-1
11	augustus-ctg1053_pilon-processed-gene-1.30-mRNA-1
01	augustus-ctg1053_pilon-processed-gene-1.31-mRNA-1
00	augustus-ctg1053_pilon-processed-gene-1.4-mRNA-1
00	augustus-ctg1053_pilon-processed-gene-1.6-mRNA-1
00	augustus-ctg1054_pilon-processed-gene-0.22-mRNA-1
00	augustus-ctg1054_pilon-processed-gene-0.36-mRNA-1
00	augustus-ctg1055_pilon-processed-gene-0.102-mRNA-1
00	augustus-ctg1055_pilon-processed-gene-0.90-mRNA-1
00	augustus-ctg1055_pilon-processed-gene-0.92-mRNA-1
00	augustus-ctg1055_pilon-processed-gene-0.94-mRNA-1
00	augustus-ctg1055_pilon-processed-gene-0.95-mRNA-1
01	augustus-ctg1055_pilon-processed-gene-0.99-mRNA-1
00	augustus-ctg1056_pilon-processed-gene-0.26-mRNA-1
11	augustus-ctg1057_pilon-processed-gene-0.84-mRNA-1
01	augustus-ctg1057_pilon-processed-gene-0.94-mRNA-1
00	augustus-ctg1058_pilon-processed-gene-1.3-mRNA-1
00	augustus-ctg1059_pilon-processed-gene-0.14-mRNA-1
11	augustus-ctg1059_pilon-processed-gene-1.36-mRNA-1
01	augustus-ctg1059_pilon-processed-gene-1.46-mRNA-1
11	augustus-ctg1059_pilon-processed-gene-1.48-mRNA-1
00	augustus-ctg1059_pilon-processed-gene-2.56-mRNA-1
00	augustus-ctg106_pilon-processed-gene-0.42-mRNA-1
00	augustus-ctg106_pilon-processed-gene-0.43-mRNA-1
00	augustus-ctg106_pilon-processed-gene-1.6-mRNA-1
11	augustus-ctg106_pilon-processed-gene-2.29-mRNA-1
01	augustus-ctg106_pilon-processed-gene-2.37-mRNA-1
01	augustus-ctg106_pilon-processed-gene-3.10-mRNA-1
11	augustus-ctg106_pilon-processed-gene-3.4-mRNA-1
11	augustus-ctg106_pilon-processed-gene-3.9-mRNA-1
01	augustus-ctg106_pilon-processed-gene-4.1-mRNA-1
00	augustus-ctg106_pilon-processed-gene-4.3-mRNA-1
01	augustus-ctg106_pilon-processed-gene-4.7-mRNA-1
01	augustus-ctg106_pilon-processed-gene-5.11-mRNA-1
01	augustus-ctg106_pilon-processed-gene-6.36-mRNA-1
00	augustus-ctg106_pilon-processed-gene-6.41-mRNA-1
01	augustus-ctg1060_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1061_pilon-processed-gene-0.13-mRNA-1
00	augustus-ctg1061_pilon-processed-gene-0.3-mRNA-1
00	augustus-ctg1062_pilon-processed-gene-0.12-mRNA-1
00	augustus-ctg1062_pilon-processed-gene-0.8-mRNA-1
11	augustus-ctg1063_pilon-processed-gene-0.5-mRNA-1
11	augustus-ctg1064_pilon-processed-gene-0.45-mRNA-1
10	augustus-ctg1064_pilon-processed-gene-0.49-mRNA-1
NA0	augustus-ctg1064_pilon-processed-gene-0.50-mRNA-1
00	augustus-ctg1065_pilon-processed-gene-0.57-mRNA-1
00	augustus-ctg1067_pilon-processed-gene-0.36-mRNA-1
01	augustus-ctg1068_pilon-processed-gene-0.71-mRNA-1
01	augustus-ctg1069_pilon-processed-gene-0.47-mRNA-1
11	augustus-ctg1069_pilon-processed-gene-0.56-mRNA-1
11	augustus-ctg107_pilon-processed-gene-1.8-mRNA-1
00	augustus-ctg107_pilon-processed-gene-10.22-mRNA-1
00	augustus-ctg107_pilon-processed-gene-10.30-mRNA-1
11	augustus-ctg107_pilon-processed-gene-11.35-mRNA-1
11	augustus-ctg107_pilon-processed-gene-11.38-mRNA-1
00	augustus-ctg107_pilon-processed-gene-11.50-mRNA-1
00	augustus-ctg107_pilon-processed-gene-13.12-mRNA-1
01	augustus-ctg107_pilon-processed-gene-13.13-mRNA-1
00	augustus-ctg107_pilon-processed-gene-13.15-mRNA-1
01	augustus-ctg107_pilon-processed-gene-13.28-mRNA-1
01	augustus-ctg107_pilon-processed-gene-2.20-mRNA-1
00	augustus-ctg107_pilon-processed-gene-2.24-mRNA-1
01	augustus-ctg107_pilon-processed-gene-2.25-mRNA-1
00	augustus-ctg107_pilon-processed-gene-2.26-mRNA-1
00	augustus-ctg107_pilon-processed-gene-3.1-mRNA-1
00	augustus-ctg107_pilon-processed-gene-3.11-mRNA-1
01	augustus-ctg107_pilon-processed-gene-4.46-mRNA-1
00	augustus-ctg107_pilon-processed-gene-5.116-mRNA-1
00	augustus-ctg107_pilon-processed-gene-5.121-mRNA-1
00	augustus-ctg107_pilon-processed-gene-5.89-mRNA-1
00	augustus-ctg107_pilon-processed-gene-5.90-mRNA-1
11	augustus-ctg107_pilon-processed-gene-7.14-mRNA-1
11	augustus-ctg107_pilon-processed-gene-7.17-mRNA-1
00	augustus-ctg107_pilon-processed-gene-8.14-mRNA-1
00	augustus-ctg107_pilon-processed-gene-8.21-mRNA-1
00	augustus-ctg107_pilon-processed-gene-8.4-mRNA-1
00	augustus-ctg107_pilon-processed-gene-8.5-mRNA-1
00	augustus-ctg1070_pilon-processed-gene-0.25-mRNA-1
00	augustus-ctg1070_pilon-processed-gene-0.32-mRNA-1
01	augustus-ctg1071_pilon-processed-gene-0.3-mRNA-1
01	augustus-ctg1071_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1071_pilon-processed-gene-0.6-mRNA-1
11	augustus-ctg1071_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1071_pilon-processed-gene-0.9-mRNA-1
11	augustus-ctg1076_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1076_pilon-processed-gene-0.17-mRNA-1
NA1	augustus-ctg1076_pilon-processed-gene-0.18-mRNA-1
00	augustus-ctg1077_pilon-processed-gene-0.18-mRNA-1
00	augustus-ctg1077_pilon-processed-gene-0.19-mRNA-1
01	augustus-ctg1078_pilon-processed-gene-0.4-mRNA-1
11	augustus-ctg1078_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1079_pilon-processed-gene-0.6-mRNA-1
00	augustus-ctg108_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg108_pilon-processed-gene-0.7-mRNA-1
11	augustus-ctg108_pilon-processed-gene-1.106-mRNA-1
01	augustus-ctg108_pilon-processed-gene-1.114-mRNA-1
11	augustus-ctg108_pilon-processed-gene-1.118-mRNA-1
00	augustus-ctg108_pilon-processed-gene-1.119-mRNA-1
11	augustus-ctg108_pilon-processed-gene-1.121-mRNA-1
00	augustus-ctg108_pilon-processed-gene-2.100-mRNA-1
00	augustus-ctg108_pilon-processed-gene-2.95-mRNA-1
00	augustus-ctg108_pilon-processed-gene-2.98-mRNA-1
00	augustus-ctg108_pilon-processed-gene-3.49-mRNA-1
01	augustus-ctg108_pilon-processed-gene-3.50-mRNA-1
00	augustus-ctg108_pilon-processed-gene-3.61-mRNA-1
11	augustus-ctg108_pilon-processed-gene-4.57-mRNA-1
10	augustus-ctg108_pilon-processed-gene-4.60-mRNA-1
00	augustus-ctg108_pilon-processed-gene-6.46-mRNA-1
01	augustus-ctg108_pilon-processed-gene-7.121-mRNA-1
01	augustus-ctg108_pilon-processed-gene-7.122-mRNA-1
01	augustus-ctg108_pilon-processed-gene-7.124-mRNA-1
01	augustus-ctg108_pilon-processed-gene-7.131-mRNA-1
11	augustus-ctg108_pilon-processed-gene-7.137-mRNA-1
01	augustus-ctg108_pilon-processed-gene-7.140-mRNA-1
00	augustus-ctg1080_pilon-processed-gene-0.15-mRNA-1
01	augustus-ctg1080_pilon-processed-gene-0.9-mRNA-1
01	augustus-ctg1082_pilon-processed-gene-0.31-mRNA-1
00	augustus-ctg1082_pilon-processed-gene-0.37-mRNA-1
00	augustus-ctg1084_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1085_pilon-processed-gene-0.14-mRNA-1
00	augustus-ctg1085_pilon-processed-gene-0.19-mRNA-1
11	augustus-ctg1086_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1086_pilon-processed-gene-0.17-mRNA-1
10	augustus-ctg1086_pilon-processed-gene-0.19-mRNA-1
00	augustus-ctg1087_pilon-processed-gene-0.7-mRNA-1
NA0	augustus-ctg1088_pilon-processed-gene-0.13-mRNA-1
00	augustus-ctg109_pilon-processed-gene-0.33-mRNA-1
01	augustus-ctg109_pilon-processed-gene-0.34-mRNA-1
01	augustus-ctg109_pilon-processed-gene-1.3-mRNA-1
01	augustus-ctg109_pilon-processed-gene-1.5-mRNA-1
00	augustus-ctg109_pilon-processed-gene-2.5-mRNA-1
00	augustus-ctg109_pilon-processed-gene-3.11-mRNA-1
01	augustus-ctg109_pilon-processed-gene-3.14-mRNA-1
11	augustus-ctg109_pilon-processed-gene-4.0-mRNA-1
01	augustus-ctg109_pilon-processed-gene-4.3-mRNA-1
11	augustus-ctg109_pilon-processed-gene-4.4-mRNA-1
01	augustus-ctg109_pilon-processed-gene-4.5-mRNA-1
01	augustus-ctg109_pilon-processed-gene-5.78-mRNA-1
01	augustus-ctg1090_pilon-processed-gene-0.105-mRNA-1
01	augustus-ctg1090_pilon-processed-gene-0.107-mRNA-1
11	augustus-ctg1090_pilon-processed-gene-0.108-mRNA-1
01	augustus-ctg1090_pilon-processed-gene-0.110-mRNA-1
00	augustus-ctg1090_pilon-processed-gene-0.111-mRNA-1
01	augustus-ctg1090_pilon-processed-gene-0.117-mRNA-1
11	augustus-ctg1090_pilon-processed-gene-0.121-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.219-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.227-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.234-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.235-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.236-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.237-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.239-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.240-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.241-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.244-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.245-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.249-mRNA-1
00	augustus-ctg1091_pilon-processed-gene-0.253-mRNA-1
01	augustus-ctg1092_pilon-processed-gene-0.46-mRNA-1
01	augustus-ctg1092_pilon-processed-gene-0.51-mRNA-1
00	augustus-ctg1092_pilon-processed-gene-0.52-mRNA-1
00	augustus-ctg1093_pilon-processed-gene-0.92-mRNA-1
11	augustus-ctg1093_pilon-processed-gene-0.96-mRNA-1
00	augustus-ctg1095_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1095_pilon-processed-gene-0.27-mRNA-1
11	augustus-ctg1095_pilon-processed-gene-0.32-mRNA-1
01	augustus-ctg1095_pilon-processed-gene-0.35-mRNA-1
00	augustus-ctg1095_pilon-processed-gene-0.36-mRNA-1
00	augustus-ctg1095_pilon-processed-gene-0.8-mRNA-1
00	augustus-ctg1096_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1096_pilon-processed-gene-0.11-mRNA-1
00	augustus-ctg1096_pilon-processed-gene-0.9-mRNA-1
00	augustus-ctg1097_pilon-processed-gene-0.0-mRNA-1
11	augustus-ctg1097_pilon-processed-gene-0.5-mRNA-1
10	augustus-ctg1099_pilon-processed-gene-0.11-mRNA-1
00	augustus-ctg11_pilon-processed-gene-10.69-mRNA-1
00	augustus-ctg11_pilon-processed-gene-10.70-mRNA-1
01	augustus-ctg11_pilon-processed-gene-10.83-mRNA-1
00	augustus-ctg11_pilon-processed-gene-11.2-mRNA-1
00	augustus-ctg11_pilon-processed-gene-11.3-mRNA-1
00	augustus-ctg11_pilon-processed-gene-11.8-mRNA-1
00	augustus-ctg11_pilon-processed-gene-12.0-mRNA-1
00	augustus-ctg11_pilon-processed-gene-12.1-mRNA-1
00	augustus-ctg11_pilon-processed-gene-12.11-mRNA-1
00	augustus-ctg11_pilon-processed-gene-13.53-mRNA-1
00	augustus-ctg11_pilon-processed-gene-13.62-mRNA-1
00	augustus-ctg11_pilon-processed-gene-13.68-mRNA-1
00	augustus-ctg11_pilon-processed-gene-13.72-mRNA-1
01	augustus-ctg11_pilon-processed-gene-13.75-mRNA-1
00	augustus-ctg11_pilon-processed-gene-13.76-mRNA-1
01	augustus-ctg11_pilon-processed-gene-2.47-mRNA-1
00	augustus-ctg11_pilon-processed-gene-2.53-mRNA-1
01	augustus-ctg11_pilon-processed-gene-3.103-mRNA-1
11	augustus-ctg11_pilon-processed-gene-3.107-mRNA-1
11	augustus-ctg11_pilon-processed-gene-3.108-mRNA-1
10	augustus-ctg11_pilon-processed-gene-3.109-mRNA-1
01	augustus-ctg11_pilon-processed-gene-3.110-mRNA-1
00	augustus-ctg11_pilon-processed-gene-4.1-mRNA-1
00	augustus-ctg11_pilon-processed-gene-4.10-mRNA-1
00	augustus-ctg11_pilon-processed-gene-4.6-mRNA-1
00	augustus-ctg11_pilon-processed-gene-5.30-mRNA-1
00	augustus-ctg11_pilon-processed-gene-5.31-mRNA-1
00	augustus-ctg11_pilon-processed-gene-5.32-mRNA-1
00	augustus-ctg11_pilon-processed-gene-5.33-mRNA-1
00	augustus-ctg11_pilon-processed-gene-6.62-mRNA-1
01	augustus-ctg11_pilon-processed-gene-6.66-mRNA-1
00	augustus-ctg11_pilon-processed-gene-7.0-mRNA-1
01	augustus-ctg11_pilon-processed-gene-8.0-mRNA-1
00	augustus-ctg11_pilon-processed-gene-9.0-mRNA-1
00	augustus-ctg11_pilon-processed-gene-9.2-mRNA-1
01	augustus-ctg110_pilon-processed-gene-0.25-mRNA-1
00	augustus-ctg110_pilon-processed-gene-0.26-mRNA-1
01	augustus-ctg110_pilon-processed-gene-1.15-mRNA-1
01	augustus-ctg110_pilon-processed-gene-1.7-mRNA-1
01	augustus-ctg110_pilon-processed-gene-2.12-mRNA-1
00	augustus-ctg110_pilon-processed-gene-2.18-mRNA-1
01	augustus-ctg110_pilon-processed-gene-2.19-mRNA-1
10	augustus-ctg110_pilon-processed-gene-2.20-mRNA-1
01	augustus-ctg110_pilon-processed-gene-2.22-mRNA-1
01	augustus-ctg110_pilon-processed-gene-3.65-mRNA-1
01	augustus-ctg110_pilon-processed-gene-3.68-mRNA-1
01	augustus-ctg110_pilon-processed-gene-3.73-mRNA-1
00	augustus-ctg110_pilon-processed-gene-3.74-mRNA-1
00	augustus-ctg110_pilon-processed-gene-3.75-mRNA-1
00	augustus-ctg110_pilon-processed-gene-3.77-mRNA-1
00	augustus-ctg110_pilon-processed-gene-4.35-mRNA-1
01	augustus-ctg110_pilon-processed-gene-5.108-mRNA-1
00	augustus-ctg110_pilon-processed-gene-5.109-mRNA-1
00	augustus-ctg110_pilon-processed-gene-5.84-mRNA-1
11	augustus-ctg110_pilon-processed-gene-5.85-mRNA-1
01	augustus-ctg110_pilon-processed-gene-5.86-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.37-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.39-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.40-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.42-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.45-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.57-mRNA-1
00	augustus-ctg1105_pilon-processed-gene-0.58-mRNA-1
01	augustus-ctg1107_pilon-processed-gene-0.10-mRNA-1
00	augustus-ctg1107_pilon-processed-gene-0.3-mRNA-1
00	augustus-ctg1107_pilon-processed-gene-0.5-mRNA-1
00	augustus-ctg1107_pilon-processed-gene-0.9-mRNA-1
00	augustus-ctg1109_pilon-processed-gene-0.15-mRNA-1
00	augustus-ctg1109_pilon-processed-gene-0.20-mRNA-1
00	augustus-ctg1109_pilon-processed-gene-0.22-mRNA-1
01	augustus-ctg111_pilon-processed-gene-0.27-mRNA-1
11	augustus-ctg111_pilon-processed-gene-0.29-mRNA-1
11	augustus-ctg111_pilon-processed-gene-1.45-mRNA-1
01	augustus-ctg111_pilon-processed-gene-1.46-mRNA-1
00	augustus-ctg111_pilon-processed-gene-2.13-mRNA-1
00	augustus-ctg111_pilon-processed-gene-2.14-mRNA-1
00	augustus-ctg111_pilon-processed-gene-2.16-mRNA-1
00	augustus-ctg111_pilon-processed-gene-2.17-mRNA-1
01	augustus-ctg111_pilon-processed-gene-3.9-mRNA-1
00	augustus-ctg111_pilon-processed-gene-4.11-mRNA-1
00	augustus-ctg111_pilon-processed-gene-4.12-mRNA-1
01	augustus-ctg111_pilon-processed-gene-4.13-mRNA-1
00	augustus-ctg111_pilon-processed-gene-5.57-mRNA-1
11	augustus-ctg111_pilon-processed-gene-5.59-mRNA-1
11	augustus-ctg111_pilon-processed-gene-5.71-mRNA-1
01	augustus-ctg1110_pilon-processed-gene-0.14-mRNA-1
00	augustus-ctg1110_pilon-processed-gene-0.19-mRNA-1
00	augustus-ctg1110_pilon-processed-gene-0.33-mRNA-1
